item_id,store_id,average_daily_sales,maximum_daily_sales,average_lead_time,maximum_lead_time,safety_stock,reorder_point
HOUSEHOLD_1_533,TX_3,0.21,17,7,14,236.53,238.0
HOUSEHOLD_1_534,TX_3,0.14,6,7,14,83.01,84.0
HOUSEHOLD_1_535,TX_3,4.2,19,7,14,236.57,266.0
HOUSEHOLD_1_536,TX_3,0.6,11,7,14,149.79,154.0
HOUSEHOLD_1_537,TX_3,0.82,6,7,14,78.29,84.0
HOUSEHOLD_1_538,TX_3,0.83,9,7,14,120.2,126.0
HOUSEHOLD_1_539,TX_3,1.1,10,7,14,132.3,140.0
HOUSEHOLD_1_540,TX_3,1.77,12,7,14,155.62,168.0
HOUSEHOLD_1_541,TX_3,1.1,10,7,14,132.28,140.0
HOUSEHOLD_2_001,TX_3,0.24,4,7,14,54.29,56.0
HOUSEHOLD_2_002,TX_3,0.61,7,7,14,93.7,98.0
HOUSEHOLD_2_003,TX_3,0.19,4,7,14,54.65,56.0
HOUSEHOLD_2_004,TX_3,0.11,4,7,14,55.25,56.0
HOUSEHOLD_2_005,TX_3,0.05,2,7,14,27.65,28.0
HOUSEHOLD_2_006,TX_3,0.08,2,7,14,27.47,28.0
HOUSEHOLD_2_007,TX_3,0.15,6,7,14,82.93,84.0
HOUSEHOLD_2_008,TX_3,0.09,3,7,14,41.37,42.0
HOUSEHOLD_2_009,TX_3,0.23,4,7,14,54.4,56.0
HOUSEHOLD_2_010,TX_3,0.08,2,7,14,27.45,28.0
HOUSEHOLD_2_011,TX_3,0.21,4,7,14,54.56,56.0
HOUSEHOLD_2_012,TX_3,0.22,4,7,14,54.44,56.0
HOUSEHOLD_2_013,TX_3,0.24,7,7,14,96.32,98.0
HOUSEHOLD_2_014,TX_3,0.12,3,7,14,41.13,42.0
HOUSEHOLD_2_015,TX_3,0.13,5,7,14,69.11,70.0
HOUSEHOLD_2_016,TX_3,0.33,5,7,14,67.72,70.0
HOUSEHOLD_2_017,TX_3,0.07,5,7,14,69.48,70.0
HOUSEHOLD_2_018,TX_3,0.04,2,7,14,27.69,28.0
HOUSEHOLD_2_019,TX_3,0.09,3,7,14,41.35,42.0
HOUSEHOLD_2_020,TX_3,0.03,3,7,14,41.78,42.0
HOUSEHOLD_2_021,TX_3,0.32,4,7,14,53.73,56.0
HOUSEHOLD_2_022,TX_3,0.15,3,7,14,40.95,42.0
HOUSEHOLD_2_023,TX_3,0.1,12,7,14,167.28,168.0
HOUSEHOLD_2_024,TX_3,0.21,4,7,14,54.52,56.0
HOUSEHOLD_2_025,TX_3,0.33,4,7,14,53.72,56.0
HOUSEHOLD_2_026,TX_3,0.08,2,7,14,27.43,28.0
HOUSEHOLD_2_027,TX_3,0.08,5,7,14,69.43,70.0
HOUSEHOLD_2_028,TX_3,0.17,3,7,14,40.79,42.0
HOUSEHOLD_2_029,TX_3,0.18,3,7,14,40.72,42.0
HOUSEHOLD_2_030,TX_3,0.3,5,7,14,67.91,70.0
HOUSEHOLD_2_031,TX_3,0.15,4,7,14,54.92,56.0
HOUSEHOLD_2_032,TX_3,0.08,3,7,14,41.41,42.0
HOUSEHOLD_2_033,TX_3,0.17,3,7,14,40.82,42.0
HOUSEHOLD_2_034,TX_3,0.07,3,7,14,41.49,42.0
HOUSEHOLD_2_035,TX_3,0.23,4,7,14,54.39,56.0
HOUSEHOLD_2_036,TX_3,0.38,4,7,14,53.31,56.0
HOUSEHOLD_2_037,TX_3,0.24,4,7,14,54.35,56.0
HOUSEHOLD_2_038,TX_3,0.17,4,7,14,54.78,56.0
HOUSEHOLD_2_039,TX_3,0.08,6,7,14,83.47,84.0
HOUSEHOLD_2_040,TX_3,0.1,3,7,14,41.28,42.0
HOUSEHOLD_2_041,TX_3,0.21,3,7,14,40.52,42.0
HOUSEHOLD_2_042,TX_3,0.04,2,7,14,27.74,28.0
HOUSEHOLD_2_043,TX_3,0.2,3,7,14,40.58,42.0
HOUSEHOLD_2_044,TX_3,0.25,7,7,14,96.25,98.0
HOUSEHOLD_2_045,TX_3,0.11,2,7,14,27.21,28.0
HOUSEHOLD_2_046,TX_3,0.09,4,7,14,55.34,56.0
HOUSEHOLD_2_047,TX_3,0.34,7,7,14,95.64,98.0
HOUSEHOLD_2_048,TX_3,0.26,4,7,14,54.2,56.0
HOUSEHOLD_2_049,TX_3,0.24,4,7,14,54.35,56.0
HOUSEHOLD_2_050,TX_3,0.15,3,7,14,40.98,42.0
HOUSEHOLD_2_051,TX_3,0.13,4,7,14,55.1,56.0
HOUSEHOLD_2_052,TX_3,0.24,4,7,14,54.32,56.0
HOUSEHOLD_2_053,TX_3,0.14,4,7,14,55.0,56.0
HOUSEHOLD_2_054,TX_3,0.47,8,7,14,108.68,112.0
HOUSEHOLD_2_055,TX_3,0.19,4,7,14,54.69,56.0
HOUSEHOLD_2_056,TX_3,0.1,3,7,14,41.3,42.0
HOUSEHOLD_2_057,TX_3,0.06,4,7,14,55.59,56.0
HOUSEHOLD_2_058,TX_3,0.1,3,7,14,41.32,42.0
HOUSEHOLD_2_059,TX_3,1.09,9,7,14,118.4,126.0
HOUSEHOLD_2_060,TX_3,0.04,2,7,14,27.72,28.0
HOUSEHOLD_2_061,TX_3,0.63,7,7,14,93.56,98.0
HOUSEHOLD_2_062,TX_3,0.58,9,7,14,121.96,126.0
HOUSEHOLD_2_063,TX_3,0.07,3,7,14,41.51,42.0
HOUSEHOLD_2_064,TX_3,0.4,5,7,14,67.21,70.0
HOUSEHOLD_2_065,TX_3,0.07,4,7,14,55.53,56.0
HOUSEHOLD_2_066,TX_3,0.04,2,7,14,27.69,28.0
HOUSEHOLD_2_067,TX_3,0.06,6,7,14,83.58,84.0
HOUSEHOLD_2_068,TX_3,0.46,5,7,14,66.8,70.0
HOUSEHOLD_2_069,TX_3,0.06,2,7,14,27.61,28.0
HOUSEHOLD_2_070,TX_3,0.26,5,7,14,68.19,70.0
HOUSEHOLD_2_071,TX_3,0.35,5,7,14,67.52,70.0
HOUSEHOLD_2_072,TX_3,0.12,3,7,14,41.17,42.0
HOUSEHOLD_2_073,TX_3,0.03,2,7,14,27.82,28.0
HOUSEHOLD_2_074,TX_3,1.21,9,7,14,117.53,126.0
HOUSEHOLD_2_075,TX_3,0.78,11,7,14,148.52,154.0
HOUSEHOLD_2_076,TX_3,0.22,4,7,14,54.43,56.0
HOUSEHOLD_2_077,TX_3,0.03,3,7,14,41.82,42.0
HOUSEHOLD_2_078,TX_3,0.26,4,7,14,54.18,56.0
HOUSEHOLD_2_079,TX_3,0.11,3,7,14,41.26,42.0
HOUSEHOLD_2_080,TX_3,0.07,9,7,14,125.52,126.0
HOUSEHOLD_2_081,TX_3,0.12,3,7,14,41.16,42.0
HOUSEHOLD_2_082,TX_3,0.35,6,7,14,81.57,84.0
HOUSEHOLD_2_083,TX_3,0.1,3,7,14,41.32,42.0
HOUSEHOLD_2_084,TX_3,0.26,4,7,14,54.2,56.0
HOUSEHOLD_2_085,TX_3,0.06,3,7,14,41.56,42.0
HOUSEHOLD_2_086,TX_3,0.06,2,7,14,27.6,28.0
HOUSEHOLD_2_087,TX_3,0.06,4,7,14,55.55,56.0
HOUSEHOLD_2_088,TX_3,0.16,3,7,14,40.87,42.0
HOUSEHOLD_2_089,TX_3,0.67,7,7,14,93.33,98.0
HOUSEHOLD_2_090,TX_3,0.28,4,7,14,54.07,56.0
HOUSEHOLD_2_091,TX_3,0.04,2,7,14,27.71,28.0
HOUSEHOLD_2_092,TX_3,0.05,2,7,14,27.66,28.0
HOUSEHOLD_2_093,TX_3,0.53,9,7,14,122.29,126.0
HOUSEHOLD_2_094,TX_3,0.06,5,7,14,69.59,70.0
HOUSEHOLD_2_095,TX_3,0.17,4,7,14,54.78,56.0
HOUSEHOLD_2_096,TX_3,0.27,4,7,14,54.14,56.0
HOUSEHOLD_2_097,TX_3,0.08,3,7,14,41.46,42.0
HOUSEHOLD_2_098,TX_3,0.2,4,7,14,54.63,56.0
HOUSEHOLD_2_099,TX_3,0.1,2,7,14,27.3,28.0
HOUSEHOLD_2_100,TX_3,0.08,3,7,14,41.43,42.0
HOUSEHOLD_2_101,TX_3,0.02,2,7,14,27.86,28.0
HOUSEHOLD_2_102,TX_3,0.59,7,7,14,93.87,98.0
HOUSEHOLD_2_103,TX_3,0.1,5,7,14,69.33,70.0
HOUSEHOLD_2_104,TX_3,0.14,3,7,14,41.02,42.0
HOUSEHOLD_2_105,TX_3,0.19,3,7,14,40.65,42.0
HOUSEHOLD_2_106,TX_3,0.09,3,7,14,41.35,42.0
HOUSEHOLD_2_107,TX_3,0.08,2,7,14,27.45,28.0
HOUSEHOLD_2_108,TX_3,0.08,3,7,14,41.46,42.0
HOUSEHOLD_2_109,TX_3,0.13,3,7,14,41.11,42.0
HOUSEHOLD_2_110,TX_3,0.76,11,7,14,148.65,154.0
HOUSEHOLD_2_111,TX_3,0.08,4,7,14,55.44,56.0
HOUSEHOLD_2_112,TX_3,0.24,4,7,14,54.31,56.0
HOUSEHOLD_2_113,TX_3,0.27,4,7,14,54.12,56.0
HOUSEHOLD_2_114,TX_3,0.17,10,7,14,138.79,140.0
HOUSEHOLD_2_115,TX_3,0.49,7,7,14,94.54,98.0
HOUSEHOLD_2_116,TX_3,0.07,3,7,14,41.5,42.0
HOUSEHOLD_2_117,TX_3,0.38,5,7,14,67.35,70.0
HOUSEHOLD_2_118,TX_3,0.51,7,7,14,94.42,98.0
HOUSEHOLD_2_119,TX_3,0.26,3,7,14,40.19,42.0
HOUSEHOLD_2_120,TX_3,0.07,4,7,14,55.53,56.0
HOUSEHOLD_2_121,TX_3,0.1,3,7,14,41.33,42.0
HOUSEHOLD_2_122,TX_3,0.21,3,7,14,40.56,42.0
HOUSEHOLD_2_123,TX_3,0.07,5,7,14,69.54,70.0
HOUSEHOLD_2_124,TX_3,0.47,5,7,14,66.74,70.0
HOUSEHOLD_2_125,TX_3,0.06,3,7,14,41.57,42.0
HOUSEHOLD_2_126,TX_3,0.11,5,7,14,69.22,70.0
HOUSEHOLD_2_127,TX_3,0.11,4,7,14,55.23,56.0
HOUSEHOLD_2_128,TX_3,0.26,6,7,14,82.18,84.0
HOUSEHOLD_2_129,TX_3,0.14,6,7,14,83.02,84.0
HOUSEHOLD_2_130,TX_3,0.03,2,7,14,27.76,28.0
HOUSEHOLD_2_131,TX_3,0.11,3,7,14,41.24,42.0
HOUSEHOLD_2_132,TX_3,0.05,4,7,14,55.67,56.0
HOUSEHOLD_2_133,TX_3,0.17,4,7,14,54.8,56.0
HOUSEHOLD_2_134,TX_3,0.03,2,7,14,27.81,28.0
HOUSEHOLD_2_135,TX_3,0.38,7,7,14,95.34,98.0
HOUSEHOLD_2_136,TX_3,0.4,9,7,14,123.23,126.0
HOUSEHOLD_2_137,TX_3,0.12,6,7,14,83.19,84.0
HOUSEHOLD_2_138,TX_3,0.04,2,7,14,27.74,28.0
HOUSEHOLD_2_139,TX_3,0.26,4,7,14,54.21,56.0
HOUSEHOLD_2_140,TX_3,0.42,5,7,14,67.04,70.0
HOUSEHOLD_2_141,TX_3,0.05,2,7,14,27.68,28.0
HOUSEHOLD_2_142,TX_3,1.74,18,7,14,239.84,252.0
HOUSEHOLD_2_143,TX_3,0.2,4,7,14,54.58,56.0
HOUSEHOLD_2_144,TX_3,0.09,2,7,14,27.35,28.0
HOUSEHOLD_2_145,TX_3,0.49,6,7,14,80.55,84.0
HOUSEHOLD_2_146,TX_3,0.06,3,7,14,41.58,42.0
HOUSEHOLD_2_147,TX_3,0.05,2,7,14,27.65,28.0
HOUSEHOLD_2_148,TX_3,0.21,4,7,14,54.54,56.0
HOUSEHOLD_2_149,TX_3,0.04,2,7,14,27.74,28.0
HOUSEHOLD_2_150,TX_3,0.07,2,7,14,27.52,28.0
HOUSEHOLD_2_151,TX_3,0.06,4,7,14,55.6,56.0
HOUSEHOLD_2_152,TX_3,0.07,2,7,14,27.5,28.0
HOUSEHOLD_2_153,TX_3,0.07,3,7,14,41.54,42.0
HOUSEHOLD_2_154,TX_3,0.45,8,7,14,108.86,112.0
HOUSEHOLD_2_155,TX_3,0.17,4,7,14,54.84,56.0
HOUSEHOLD_2_156,TX_3,0.11,3,7,14,41.23,42.0
HOUSEHOLD_2_157,TX_3,0.07,3,7,14,41.54,42.0
HOUSEHOLD_2_158,TX_3,0.05,2,7,14,27.66,28.0
HOUSEHOLD_2_159,TX_3,0.74,6,7,14,78.85,84.0
HOUSEHOLD_2_160,TX_3,0.86,5,7,14,64.01,70.0
HOUSEHOLD_2_161,TX_3,0.04,2,7,14,27.74,28.0
HOUSEHOLD_2_162,TX_3,0.03,7,7,14,97.77,98.0
HOUSEHOLD_2_163,TX_3,0.11,5,7,14,69.2,70.0
HOUSEHOLD_2_164,TX_3,0.09,3,7,14,41.4,42.0
HOUSEHOLD_2_165,TX_3,0.09,3,7,14,41.35,42.0
HOUSEHOLD_2_166,TX_3,0.08,3,7,14,41.47,42.0
HOUSEHOLD_2_167,TX_3,0.12,12,7,14,167.13,168.0
HOUSEHOLD_2_168,TX_3,0.14,4,7,14,54.99,56.0
HOUSEHOLD_2_169,TX_3,0.04,2,7,14,27.71,28.0
HOUSEHOLD_2_170,TX_3,0.41,4,7,14,53.1,56.0
HOUSEHOLD_2_171,TX_3,0.12,3,7,14,41.14,42.0
HOUSEHOLD_2_172,TX_3,0.39,5,7,14,67.3,70.0
HOUSEHOLD_2_173,TX_3,0.17,6,7,14,82.81,84.0
HOUSEHOLD_2_174,TX_3,0.09,3,7,14,41.4,42.0
HOUSEHOLD_2_175,TX_3,0.05,2,7,14,27.63,28.0
HOUSEHOLD_2_176,TX_3,1.3,10,7,14,130.9,140.0
HOUSEHOLD_2_177,TX_3,0.09,4,7,14,55.39,56.0
HOUSEHOLD_2_178,TX_3,0.35,5,7,14,67.52,70.0
HOUSEHOLD_2_179,TX_3,0.13,5,7,14,69.08,70.0
HOUSEHOLD_2_180,TX_3,0.29,9,7,14,123.94,126.0
HOUSEHOLD_2_182,TX_3,0.21,4,7,14,54.55,56.0
HOUSEHOLD_2_183,TX_3,0.38,7,7,14,95.32,98.0
HOUSEHOLD_2_184,TX_3,0.37,5,7,14,67.39,70.0
HOUSEHOLD_2_185,TX_3,0.62,7,7,14,93.65,98.0
HOUSEHOLD_2_186,TX_3,0.03,3,7,14,41.82,42.0
HOUSEHOLD_2_187,TX_3,0.33,6,7,14,81.68,84.0
HOUSEHOLD_2_188,TX_3,0.1,3,7,14,41.29,42.0
HOUSEHOLD_2_189,TX_3,0.04,2,7,14,27.73,28.0
HOUSEHOLD_2_190,TX_3,0.3,7,7,14,95.88,98.0
HOUSEHOLD_2_191,TX_3,0.34,8,7,14,109.63,112.0
HOUSEHOLD_2_192,TX_3,0.06,3,7,14,41.58,42.0
HOUSEHOLD_2_193,TX_3,0.32,5,7,14,67.78,70.0
HOUSEHOLD_2_194,TX_3,0.05,3,7,14,41.62,42.0
HOUSEHOLD_2_195,TX_3,0.16,3,7,14,40.88,42.0
HOUSEHOLD_2_196,TX_3,0.12,4,7,14,55.17,56.0
HOUSEHOLD_2_197,TX_3,0.77,6,7,14,78.62,84.0
HOUSEHOLD_2_198,TX_3,0.19,4,7,14,54.67,56.0
HOUSEHOLD_2_199,TX_3,0.71,5,7,14,65.02,70.0
HOUSEHOLD_2_200,TX_3,0.34,4,7,14,53.61,56.0
HOUSEHOLD_2_201,TX_3,0.34,4,7,14,53.64,56.0
HOUSEHOLD_2_202,TX_3,0.07,2,7,14,27.48,28.0
HOUSEHOLD_2_203,TX_3,0.9,14,7,14,189.68,196.0
HOUSEHOLD_2_204,TX_3,0.03,2,7,14,27.78,28.0
HOUSEHOLD_2_205,TX_3,0.07,3,7,14,41.5,42.0
HOUSEHOLD_2_206,TX_3,0.16,3,7,14,40.87,42.0
HOUSEHOLD_2_207,TX_3,0.13,3,7,14,41.11,42.0
HOUSEHOLD_2_208,TX_3,0.04,3,7,14,41.75,42.0
HOUSEHOLD_2_209,TX_3,0.17,3,7,14,40.8,42.0
HOUSEHOLD_2_210,TX_3,0.09,2,7,14,27.4,28.0
HOUSEHOLD_2_211,TX_3,0.05,2,7,14,27.62,28.0
HOUSEHOLD_2_212,TX_3,0.98,12,7,14,161.15,168.0
HOUSEHOLD_2_213,TX_3,0.88,19,7,14,259.86,266.0
HOUSEHOLD_2_214,TX_3,0.13,5,7,14,69.11,70.0
HOUSEHOLD_2_215,TX_3,0.26,7,7,14,96.19,98.0
HOUSEHOLD_2_216,TX_3,0.04,3,7,14,41.75,42.0
HOUSEHOLD_2_217,TX_3,0.65,9,7,14,121.46,126.0
HOUSEHOLD_2_218,TX_3,0.09,2,7,14,27.4,28.0
HOUSEHOLD_2_219,TX_3,0.71,9,7,14,121.05,126.0
HOUSEHOLD_2_220,TX_3,0.18,4,7,14,54.77,56.0
HOUSEHOLD_2_221,TX_3,0.11,6,7,14,83.24,84.0
HOUSEHOLD_2_222,TX_3,0.49,5,7,14,66.55,70.0
HOUSEHOLD_2_223,TX_3,0.15,3,7,14,40.95,42.0
HOUSEHOLD_2_224,TX_3,0.11,2,7,14,27.26,28.0
HOUSEHOLD_2_225,TX_3,0.44,9,7,14,122.89,126.0
HOUSEHOLD_2_226,TX_3,0.2,6,7,14,82.63,84.0
HOUSEHOLD_2_227,TX_3,0.07,3,7,14,41.54,42.0
HOUSEHOLD_2_228,TX_3,0.19,3,7,14,40.66,42.0
HOUSEHOLD_2_229,TX_3,0.19,3,7,14,40.69,42.0
HOUSEHOLD_2_230,TX_3,0.05,3,7,14,41.68,42.0
HOUSEHOLD_2_231,TX_3,0.21,4,7,14,54.51,56.0
HOUSEHOLD_2_232,TX_3,0.3,3,7,14,39.91,42.0
HOUSEHOLD_2_233,TX_3,0.04,2,7,14,27.69,28.0
HOUSEHOLD_2_234,TX_3,0.23,3,7,14,40.39,42.0
HOUSEHOLD_2_235,TX_3,0.11,4,7,14,55.23,56.0
HOUSEHOLD_2_236,TX_3,0.24,4,7,14,54.32,56.0
HOUSEHOLD_2_237,TX_3,0.24,7,7,14,96.34,98.0
HOUSEHOLD_2_238,TX_3,0.21,4,7,14,54.56,56.0
HOUSEHOLD_2_239,TX_3,0.78,6,7,14,78.51,84.0
HOUSEHOLD_2_240,TX_3,0.11,3,7,14,41.26,42.0
HOUSEHOLD_2_241,TX_3,0.23,3,7,14,40.37,42.0
HOUSEHOLD_2_242,TX_3,0.08,3,7,14,41.45,42.0
HOUSEHOLD_2_243,TX_3,0.05,2,7,14,27.62,28.0
HOUSEHOLD_2_244,TX_3,0.49,5,7,14,66.59,70.0
HOUSEHOLD_2_245,TX_3,0.03,4,7,14,55.8,56.0
HOUSEHOLD_2_246,TX_3,0.21,5,7,14,68.56,70.0
HOUSEHOLD_2_247,TX_3,0.4,7,7,14,95.19,98.0
HOUSEHOLD_2_248,TX_3,0.15,5,7,14,68.96,70.0
HOUSEHOLD_2_249,TX_3,0.05,4,7,14,55.65,56.0
HOUSEHOLD_2_250,TX_3,0.25,5,7,14,68.24,70.0
HOUSEHOLD_2_251,TX_3,0.39,9,7,14,123.27,126.0
HOUSEHOLD_2_252,TX_3,0.15,4,7,14,54.92,56.0
HOUSEHOLD_2_253,TX_3,0.06,2,7,14,27.6,28.0
HOUSEHOLD_2_254,TX_3,0.05,2,7,14,27.65,28.0
HOUSEHOLD_2_255,TX_3,0.09,2,7,14,27.4,28.0
HOUSEHOLD_2_256,TX_3,0.37,7,7,14,95.38,98.0
HOUSEHOLD_2_257,TX_3,0.44,5,7,14,66.95,70.0
HOUSEHOLD_2_258,TX_3,0.06,3,7,14,41.58,42.0
HOUSEHOLD_2_259,TX_3,0.19,3,7,14,40.67,42.0
HOUSEHOLD_2_260,TX_3,0.1,4,7,14,55.29,56.0
HOUSEHOLD_2_261,TX_3,0.18,4,7,14,54.73,56.0
HOUSEHOLD_2_262,TX_3,0.31,5,7,14,67.82,70.0
HOUSEHOLD_2_263,TX_3,0.13,5,7,14,69.06,70.0
HOUSEHOLD_2_264,TX_3,0.18,4,7,14,54.77,56.0
HOUSEHOLD_2_265,TX_3,0.22,5,7,14,68.47,70.0
HOUSEHOLD_2_266,TX_3,0.54,7,7,14,94.21,98.0
HOUSEHOLD_2_267,TX_3,0.2,4,7,14,54.61,56.0
HOUSEHOLD_2_268,TX_3,0.25,5,7,14,68.24,70.0
HOUSEHOLD_2_269,TX_3,0.07,3,7,14,41.48,42.0
HOUSEHOLD_2_270,TX_3,0.09,3,7,14,41.34,42.0
HOUSEHOLD_2_271,TX_3,0.17,4,7,14,54.84,56.0
HOUSEHOLD_2_272,TX_3,0.15,3,7,14,40.92,42.0
HOUSEHOLD_2_273,TX_3,0.21,3,7,14,40.55,42.0
HOUSEHOLD_2_274,TX_3,0.12,4,7,14,55.19,56.0
HOUSEHOLD_2_275,TX_3,0.26,4,7,14,54.18,56.0
HOUSEHOLD_2_276,TX_3,0.1,4,7,14,55.27,56.0
HOUSEHOLD_2_277,TX_3,0.17,4,7,14,54.83,56.0
HOUSEHOLD_2_278,TX_3,0.08,3,7,14,41.47,42.0
HOUSEHOLD_2_279,TX_3,0.13,7,7,14,97.07,98.0
HOUSEHOLD_2_280,TX_3,0.11,4,7,14,55.2,56.0
HOUSEHOLD_2_281,TX_3,0.22,4,7,14,54.44,56.0
HOUSEHOLD_2_282,TX_3,0.3,5,7,14,67.91,70.0
HOUSEHOLD_2_283,TX_3,0.07,5,7,14,69.5,70.0
HOUSEHOLD_2_284,TX_3,0.34,5,7,14,67.61,70.0
HOUSEHOLD_2_285,TX_3,0.15,6,7,14,82.98,84.0
HOUSEHOLD_2_286,TX_3,0.05,3,7,14,41.65,42.0
HOUSEHOLD_2_287,TX_3,0.28,6,7,14,82.02,84.0
HOUSEHOLD_2_288,TX_3,0.26,4,7,14,54.17,56.0
HOUSEHOLD_2_289,TX_3,0.31,14,7,14,193.84,196.0
HOUSEHOLD_2_290,TX_3,0.06,4,7,14,55.56,56.0
HOUSEHOLD_2_291,TX_3,0.09,3,7,14,41.39,42.0
HOUSEHOLD_2_292,TX_3,0.09,3,7,14,41.39,42.0
HOUSEHOLD_2_293,TX_3,0.16,4,7,14,54.88,56.0
HOUSEHOLD_2_294,TX_3,0.78,14,7,14,190.51,196.0
HOUSEHOLD_2_295,TX_3,0.22,3,7,14,40.48,42.0
HOUSEHOLD_2_296,TX_3,0.16,4,7,14,54.9,56.0
HOUSEHOLD_2_297,TX_3,0.23,6,7,14,82.36,84.0
HOUSEHOLD_2_298,TX_3,0.22,4,7,14,54.49,56.0
HOUSEHOLD_2_299,TX_3,1.14,8,7,14,104.0,112.0
HOUSEHOLD_2_300,TX_3,0.1,3,7,14,41.31,42.0
HOUSEHOLD_2_301,TX_3,1.1,12,7,14,160.33,168.0
HOUSEHOLD_2_302,TX_3,0.11,3,7,14,41.23,42.0
HOUSEHOLD_2_303,TX_3,0.08,3,7,14,41.44,42.0
HOUSEHOLD_2_304,TX_3,0.08,2,7,14,27.46,28.0
HOUSEHOLD_2_305,TX_3,0.23,3,7,14,40.41,42.0
HOUSEHOLD_2_306,TX_3,0.1,5,7,14,69.27,70.0
HOUSEHOLD_2_307,TX_3,0.06,3,7,14,41.59,42.0
HOUSEHOLD_2_308,TX_3,0.39,12,7,14,165.29,168.0
HOUSEHOLD_2_309,TX_3,0.05,3,7,14,41.66,42.0
HOUSEHOLD_2_310,TX_3,0.17,4,7,14,54.83,56.0
HOUSEHOLD_2_311,TX_3,0.19,3,7,14,40.64,42.0
HOUSEHOLD_2_312,TX_3,0.13,3,7,14,41.08,42.0
HOUSEHOLD_2_313,TX_3,0.27,8,7,14,110.14,112.0
HOUSEHOLD_2_314,TX_3,0.06,5,7,14,69.61,70.0
HOUSEHOLD_2_315,TX_3,0.26,4,7,14,54.19,56.0
HOUSEHOLD_2_316,TX_3,0.28,4,7,14,54.04,56.0
HOUSEHOLD_2_317,TX_3,0.08,3,7,14,41.43,42.0
HOUSEHOLD_2_318,TX_3,0.09,3,7,14,41.39,42.0
HOUSEHOLD_2_319,TX_3,0.25,3,7,14,40.27,42.0
HOUSEHOLD_2_320,TX_3,0.2,5,7,14,68.57,70.0
HOUSEHOLD_2_321,TX_3,0.19,3,7,14,40.66,42.0
HOUSEHOLD_2_322,TX_3,0.31,5,7,14,67.86,70.0
HOUSEHOLD_2_323,TX_3,0.26,7,7,14,96.19,98.0
HOUSEHOLD_2_324,TX_3,0.21,4,7,14,54.55,56.0
HOUSEHOLD_2_325,TX_3,0.43,4,7,14,52.96,56.0
HOUSEHOLD_2_326,TX_3,0.17,4,7,14,54.81,56.0
HOUSEHOLD_2_327,TX_3,0.19,5,7,14,68.69,70.0
HOUSEHOLD_2_328,TX_3,0.18,4,7,14,54.74,56.0
HOUSEHOLD_2_329,TX_3,0.3,10,7,14,137.9,140.0
HOUSEHOLD_2_330,TX_3,0.04,3,7,14,41.7,42.0
HOUSEHOLD_2_331,TX_3,0.03,4,7,14,55.76,56.0
HOUSEHOLD_2_332,TX_3,0.11,2,7,14,27.22,28.0
HOUSEHOLD_2_333,TX_3,0.05,3,7,14,41.67,42.0
HOUSEHOLD_2_334,TX_3,0.2,4,7,14,54.6,56.0
HOUSEHOLD_2_335,TX_3,0.24,6,7,14,82.31,84.0
HOUSEHOLD_2_336,TX_3,0.74,10,7,14,134.79,140.0
HOUSEHOLD_2_337,TX_3,0.18,3,7,14,40.73,42.0
HOUSEHOLD_2_338,TX_3,0.06,3,7,14,41.55,42.0
HOUSEHOLD_2_339,TX_3,0.12,3,7,14,41.17,42.0
HOUSEHOLD_2_340,TX_3,0.06,4,7,14,55.56,56.0
HOUSEHOLD_2_341,TX_3,0.27,6,7,14,82.1,84.0
HOUSEHOLD_2_342,TX_3,1.41,20,7,14,270.1,280.0
HOUSEHOLD_2_343,TX_3,0.36,5,7,14,67.5,70.0
HOUSEHOLD_2_344,TX_3,0.32,9,7,14,123.78,126.0
HOUSEHOLD_2_345,TX_3,0.11,3,7,14,41.22,42.0
HOUSEHOLD_2_346,TX_3,0.64,8,7,14,107.51,112.0
HOUSEHOLD_2_347,TX_3,0.13,3,7,14,41.11,42.0
HOUSEHOLD_2_348,TX_3,0.86,6,7,14,78.01,84.0
HOUSEHOLD_2_349,TX_3,0.36,7,7,14,95.5,98.0
HOUSEHOLD_2_350,TX_3,0.95,11,7,14,147.32,154.0
HOUSEHOLD_2_351,TX_3,0.16,6,7,14,82.89,84.0
HOUSEHOLD_2_352,TX_3,0.07,2,7,14,27.5,28.0
HOUSEHOLD_2_353,TX_3,0.31,4,7,14,53.83,56.0
HOUSEHOLD_2_354,TX_3,0.91,8,7,14,105.64,112.0
HOUSEHOLD_2_355,TX_3,0.24,3,7,14,40.32,42.0
HOUSEHOLD_2_356,TX_3,0.39,4,7,14,53.26,56.0
HOUSEHOLD_2_357,TX_3,0.08,2,7,14,27.42,28.0
HOUSEHOLD_2_358,TX_3,0.07,3,7,14,41.49,42.0
HOUSEHOLD_2_359,TX_3,0.05,3,7,14,41.68,42.0
HOUSEHOLD_2_360,TX_3,0.09,4,7,14,55.36,56.0
HOUSEHOLD_2_361,TX_3,0.16,4,7,14,54.89,56.0
HOUSEHOLD_2_362,TX_3,0.13,3,7,14,41.11,42.0
HOUSEHOLD_2_363,TX_3,0.24,5,7,14,68.33,70.0
HOUSEHOLD_2_364,TX_3,0.06,3,7,14,41.56,42.0
HOUSEHOLD_2_365,TX_3,0.05,3,7,14,41.67,42.0
HOUSEHOLD_2_366,TX_3,0.84,6,7,14,78.15,84.0
HOUSEHOLD_2_367,TX_3,0.17,3,7,14,40.8,42.0
HOUSEHOLD_2_368,TX_3,0.6,8,7,14,107.83,112.0
